PSRJ,omgc_dot,omgc_0,logq_taueff,logq_tau,logq_ratio,logq_TN,logq_Qs,logq_Qc,log_tau-dist,log_ratio-dist,log_evidence_WTNnullHypothesis,log_evidence_2Cmpnt,log_Qs-dist,log_Qc-dist,Tobs,TSTART,TFINISH,NTOAs,logBF_2Cmpnt_vs_WTNnullHypothesis,logBF_per_TOA_2Cmpnt_vs_WTNnullHypothesis
J1553-5456,-8.444916802026174e-14,5.8105135587847485,"[5.074742439408077, 2.6000019175627758, 8.148398462343145]","[5.204069973224785, 3.0131705455143325, 8.073988741031368]","[-0.8212255631547578, -3.1442025023038505, 2.5939415842955325]","[-6.796352990675384, -8.46483318616126, -5.291554651743072]","[-26.412858280443892, -28.826243397330572, -22.85707388989076]","[-27.28790809028364, -29.124024257190918, -25.287675618289274]",-,-,254.04756682577909,252.41006303172793,-,-,431.8177065369964,57986.33282677716,58418.150533314154,73,-1.637503794051156,-0.022431558822618578
J1555-3134,-1.4490463887686942e-15,12.127130327867627,"[5.516042847058941, 2.734122271218009, 7.981666195581354]","[5.782506424469669, 3.160729338342286, 7.902458315464448]","[-0.13663171150288034, -3.0320384961336657, 2.779339392281608]","[-6.563259628292538, -8.036452748684471, -5.321423274693489]","[-27.03602767979427, -29.050697493307712, -23.80831401099287]","[-27.590197122327897, -29.19090417295634, -25.79625380901613]",-,-,178.62753678667252,176.96067939329487,-,-,1134.829522789776,57292.30179294487,58427.131315734645,49,-1.6668573933776543,-0.03401749782403376
J1557-4258,-1.9140654870737956e-14,19.086971983675046,"[4.900880499379376, 2.52251486577657, 7.5153472794112846]","[4.969823131118236, 3.0020917704088985, 7.746153059001791]","[-0.6786238000825732, -3.0545359627508906, 2.518775604381388]","[-5.18769738898072, -5.5226176790494685, -4.841566674295131]","[-25.722705705109114, -28.19104823021518, -22.510685112303726]","[-25.78074011409673, -27.37177055577044, -24.665780683963593]",-,-,361.78680046698514,395.1714592927146,pky,pky,1261.5425039260808,57160.59738861141,58422.13989253749,90,33.384658825729446,0.3709406536192161
J1559-4438,-9.706017494151526e-14,24.44276993718081,"[4.824090027062281, 2.4718547183397135, 7.340378492146493]","[5.169468120645448, 3.1080662413320232, 7.609353968164113]","[-0.4857025898690343, -3.0660834277492106, 2.6325408400261097]","[-5.003604929558001, -5.803602290271948, -4.494390261647193]","[-25.441013449816186, -28.363200098552365, -22.002506640433186]","[-25.208637226877006, -26.947809876290084, -23.83998769599256]",-,-,259.39374186911147,262.9809278646912,pky,pky,1201.7090701503257,57133.67017570858,58335.37924585891,66,3.5871859955797163,0.05435130296332903
J1600-3053,-4.328741366384994e-15,1746.3341159636248,"[4.917325439377261, 2.460641831115029, 7.855486069669687]","[5.148551406979015, 2.9642123940516525, 7.8893162170787825]","[-0.6780286949015408, -3.1171287471329454, 2.6586050686816667]","[-9.551960655486369, -11.684007662859585, -7.829591795768977]","[-25.955098348208157, -28.699933080163703, -22.331506391696614]","[-26.536891153300854, -28.88285578112446, -24.066575010573633]",-,-,18.06185928366472,16.963467894311247,-,-,1208.7942825704013,57221.328126195796,58430.1224087662,32,-1.0983913893534734,-0.03432473091729604
J1600-5044,-8.57392159732725e-13,32.62218123854046,"[7.703509103615615, 5.021221559998381, 9.340984701172978]","[7.435765261118646, 4.9096454524004, 8.393189908450255]","[-0.5952789213614629, -2.8653461467130974, 2.467637970819482]","[-2.788232400875149, -3.634529028564351, -1.7549768299927124]","[-21.07463732236758, -23.67866986457856, -17.2400206676526]","[-26.18059250438955, -28.76487244400856, -23.85897374654268]",rr,-,320.0429238930134,607.2201942536649,pky,-,1291.5033825378705,57134.63175220061,58426.13513473848,175,287.1772703606515,1.6410129734894372
J1603-2531,-1.249893576187512e-13,22.19647822364098,"[6.118540163889546, 3.1081095516218022, 8.168143414559129]","[6.402537344022872, 3.377363769777848, 7.856152856425311]","[0.3712952926560538, -2.7577587733198436, 2.8581129856818026]","[-5.0166540596066405, -5.861583783098199, -4.36158881462989]","[-25.347766546872926, -28.007057601907917, -21.87400950721426]","[-25.85323480911275, -28.433803955065898, -24.79432690953092]",pky,-,82.23809631892594,85.48990330024648,pky,pky,1198.7520703343325,57223.399855387106,58422.15192572144,29,3.2518069813205415,0.1121312752179497
J1603-2712,-3.121687382318489e-14,8.07280377687413,"[5.135696636068415, 2.6054422210357524, 7.992248220531678]","[5.305401760236816, 3.019957911414836, 7.9463030962024455]","[-0.6211125979771619, -3.0948490272005373, 2.689757394585401]","[-6.2697370061485245, -7.734267857539996, -4.999694360147746]","[-26.878907664730118, -28.988115087630476, -23.600536637306764]","[-27.546578109224036, -29.206816139015938, -25.684097499471235]",-,-,89.56275872961623,88.51614081415595,-,-,1067.004211523883,57355.147908013445,58422.15211953733,29,-1.0466179154602884,-0.0360902729469065
J1603-7202,-4.622651996970328e-16,423.33954450788815,"[5.008639979172525, 2.502554922715151, 7.9379054636954995]","[5.191211109327415, 3.004253391006348, 7.946243197318879]","[-0.6500661513972674, -3.0976914984746164, 2.674176460346989]","[-9.223387013178362, -10.961685151027783, -7.773688977549419]","[-26.52602385330963, -28.883689922441825, -23.214803137268724]","[-27.23243902623108, -29.06801102788616, -24.9832475419026]",-,-,79.77904079948061,79.3159363189922,-,-,1107.9268860426018,57318.201095696655,58426.12798173926,38,-0.46310448048841124,-0.012186960012852927
J1604-4909,-5.959860597949557e-14,19.190075137458997,"[6.740782278965222, 3.5167704540387654, 8.474849720223446]","[6.5982216868020505, 3.59551299078392, 7.844622418267826]","[-0.488411732732234, -2.8765324709011963, 2.434242181947773]","[-3.354793708533796, -3.588011333425829, -2.42435672112402]","[-23.18243035845613, -26.085908976537414, -19.439929036329506]","[-24.876337995073076, -28.193153537750522, -23.90959382442884]",pky,-,343.76716981015386,478.6440648677458,pky,pky,1237.6005741560148,57170.586771665236,58408.18734582125,113,134.87689505759192,1.1936008412176276
J1605-5257,-3.714025423095653e-15,9.54871933984191,"[4.72412237363482, 2.464875351934673, 7.8852231388487]","[4.900944282314762, 2.9276276716750598, 7.944920212461867]","[-1.3049052097759686, -3.2586571227761096, 2.419981972365604]","[-6.502394830830964, -7.822767059361412, -5.235561532715322]","[-27.041009633246247, -29.037677478961424, -23.46119569585211]","[-27.87197010246275, -29.30641463895214, -26.031508552992097]",-,-,553.9974715083459,551.7489744495011,-,-,1334.3268802735984,57170.59564903951,58504.92252931311,162,-2.248497058844805,-0.013879611474350647
J1613-4714,-2.723695187453982e-14,16.4319250890989,"[4.997431402981594, 2.5586368476267194, 7.929275987483548]","[5.152474081831321, 3.0268851090577864, 7.96438731291184]","[-0.8984698797030419, -3.1514811089438663, 2.6048416949022113]","[-6.915132968980473, -8.355741310405039, -5.658821384747973]","[-27.02714140009841, -29.00592413872992, -23.653161503695756]","[-27.695555391418864, -29.275093512181652, -25.81515753395474]",-,-,194.8050662722301,192.77174210441564,-,-,1194.8219027982923,57223.34355773311,58418.1654605314,65,-2.0333241678144702,-0.03128191027406877
J1622-4950,-4.928514671388367e-12,1.4519885967161545,"[9.013564443254081, 8.037064890911509, 10.099347450404744]","[7.613606328635966, 7.216129072416568, 8.009787751809235]","[1.92882710132114, 0.4415688295182267, 3.3377010804089706]","[5.604808497481171, 5.233613330849441, 5.845123679467439]","[-15.056425009125567, -15.870796895628658, -14.339320127232346]","[-18.66433649903101, -24.373131367327016, -18.37928900089747]",pky,rr,-430.0445822182904,-5.368684391106819,rr,pky,430.8280203627437,57979.36866739866,58410.1966877614,77,424.6758978271836,5.515271400353034
J1623-0908,-9.952505875110834e-15,4.922399117313612,"[5.039130965124761, 2.5452725321573153, 8.022361718978926]","[5.213884824074397, 2.9966400731678156, 8.027750851799857]","[-1.0129605636985264, -3.2142955239636586, 2.59534672628608]","[-6.044274090964418, -7.379361985714281, -4.87320105944433]","[-27.01437547251304, -28.97552030163038, -23.52261326713999]","[-27.780160314372157, -29.25088539172525, -26.017687747301807]",-,-,110.84296651297701,108.77688488376744,-,-,1113.798622212249,57311.35199622253,58425.15061843478,31,-2.0660816292095774,-0.06664779449063153
J1623-4256,-4.75222089438901e-14,17.233495524416497,"[6.014632882515716, 3.0344734136262734, 8.392281661641137]","[6.0698079674511325, 3.2604449736092205, 8.117091507709615]","[-0.300256521592522, -2.983586925790279, 2.557185356578216]","[-3.7043058709792174, -4.179294569719079, -3.1427942400058346]","[-24.201641103268198, -27.44718573973249, -20.47051389034495]","[-24.736204219716594, -27.8791063632875, -23.94225435725407]",-,-,130.66643579035767,148.35278785462424,pky,pky,1237.5943363969345,57173.59715597108,58411.191492368016,57,17.686352064266572,0.3102868783204662
J1626-4537,-3.8040940095134005e-13,16.9748983630065,"[5.220397167629381, 2.5752633141670267, 8.075175012536924]","[5.295794755738913, 3.0480516084923086, 8.054231146439315]","[-0.7643830272440789, -3.1172431061867067, 2.52677760518852]","[-6.685069461093171, -8.914306367331454, -4.950562900612836]","[-25.68316329040093, -28.593521697718277, -21.78246485638082]","[-26.492344683236205, -28.859668327149773, -24.037780379865794]",-,-,64.55075407797509,63.64832890233341,-,-,432.81863264929416,58033.22503999643,58466.04367264573,35,-0.9024251756416746,-0.025783576446904988
J1633-4453,-2.0447027146487315e-13,14.39407704424281,"[5.16649896948668, 2.5480682442849893, 8.022768105181168]","[5.33634162000277, 3.0983252918745214, 7.989747894420416]","[-0.43282590553961797, -2.987498337032959, 2.6884484982240258]","[-6.335851459992567, -8.61576200515314, -4.4879892905554195]","[-25.622195847607745, -28.61663336552324, -21.812256715683695]","[-26.342369072420993, -28.764506142074566, -23.760239424152044]",-,-,43.80022441453867,43.50502113960193,-,-,440.7911090865455,57982.374473077725,58423.16558216427,33,-0.29520327493673904,-0.008945553785961789
J1633-5015,-1.9193524817057948e-13,17.842595585893463,"[4.816390939796737, 2.538078718718658, 7.967180260873847]","[4.993883692736015, 2.930993049486418, 8.016656502187464]","[-1.3213167131263843, -3.244859815460045, 2.520234355139256]","[-6.9325720554632895, -8.315837858842656, -5.8874851440578375]","[-27.004145108479904, -29.00394256736249, -23.420218537553925]","[-27.759640177850798, -29.308800705430873, -26.203294713262785]",-,-,375.4076317209805,373.3956654691163,-,-,1331.3606202086958,57133.68620527443,58465.04682548313,110,-2.0119662518641803,-0.018290602289674367
J1639-4604,-1.2947563949803081e-13,11.874773465941324,"[5.1562179585591394, 2.616615199191608, 7.755494426138494]","[5.257308053181049, 3.0311257033073375, 7.849208381909277]","[-0.49771880234342286, -3.0428297079674715, 2.543333194328355]","[-4.553719804382357, -4.934145833352689, -4.115193711228296]","[-25.02638174468462, -27.93490999397414, -21.487142225102897]","[-25.169615692179843, -27.39498576555728, -24.24535619195497]",-,-,196.5814302689409,201.0360488336367,pky,pky,878.6185710776408,57548.54203510364,58427.16060618128,57,4.4546185646958065,0.07815120288940011
J1644-4559,-6.091843527288442e-13,13.806858919627903,"[8.41572208371922, 7.484504548938075, 10.100122608641204]","[7.718295572727094, 7.274656100737724, 8.443667057017368]","[-0.0020472605672286104, -2.390878283242695, 2.6074825096097776]","[-0.9730301384045958, -1.696808883527995, -0.3883680813887751]","[-20.375621026853334, -22.24043035230943, -16.848825996431643]","[-27.729447840285275, -29.24109575364543, -26.216444490206076]",pky,-,607.8870037200816,3144.738843107971,pky,-,1462.0130445575342,56965.14755706442,58427.16060162195,648,2536.8518393878894,3.9148948138701996
J1646-6831,-3.3529902860382707e-15,3.518782863005505,"[5.27534431118989, 2.6784824666501295, 8.03769305792712]","[5.414717416533865, 3.102311964575252, 7.956521861921323]","[-0.684606744494326, -3.1401932769216265, 2.65985944541345]","[-5.510491940136713, -6.930110163749274, -4.387839149546165]","[-26.978411211381864, -28.99236712263979, -23.61177080903836]","[-27.681695914071355, -29.228015275949343, -25.973018925181517]",-,-,91.22349218135484,91.02932029168606,-,-,1193.8024949251776,57232.35694014689,58426.15943507207,27,-0.1941718896687803,-0.007191551469214085
J1651-4246,-4.183821654517476e-14,7.443822758487883,"[5.412562865375181, 2.7293798594377674, 7.8613943693929444]","[5.3103250488669085, 3.0258483242209158, 7.879741972833111]","[-0.7258006425157336, -3.03388898201728, 2.212406500699605]","[-2.8360075297874374, -3.1056783668793604, -2.493188249474169]","[-24.073198809349, -27.323747033760647, -20.52564467453982]","[-24.37782104341591, -27.437603419074193, -23.8164285469718]",-,-,319.3956907574844,437.6264306019593,pky,pky,1231.6158847301122,57170.61937321683,58402.235257946944,148,118.23073984447495,0.7988563503005064
J1651-5222,-2.8207227901655605e-14,9.893874512246121,"[6.8028047866531285, 4.32777584756518, 8.178471806382914]","[6.786859586285726, 4.460156664693924, 7.844131797644848]","[1.016547166158785, -2.018909689958953, 3.0117974390628564]","[-5.842535068956241, -7.420075838125809, -4.892965211214715]","[-27.07018383197004, -29.033132068539054, -24.247112761264926]","[-27.533152946597433, -29.20925211200576, -26.1670286763402]",pky,rr,365.9881478218029,367.3315049453133,-,-,1202.7856584306937,57223.3803712282,58426.166029658896,95,1.3433571235104296,0.014140601300109785
J1651-5255,-1.6776582314487947e-14,7.055505996663414,"[5.389202785781669, 2.722238062580288, 7.78742550550974]","[5.646209254015966, 3.131213607985298, 7.7736415022937075]","[-0.09051448789165341, -2.868673164964458, 2.6526013941492383]","[-2.9330731893554347, -3.5095926731247578, -2.448781189213424]","[-24.293054686187507, -27.858843739647536, -21.086932689175836]","[-24.38256911611752, -27.325670344144836, -23.522456054858633]",-,-,191.01177919170817,208.64821620189775,pky,pky,1118.8673284060496,57307.29869006847,58426.16601847452,71,17.63643701018958,0.2484005212702758
J1652-2404,-6.834008176308132e-15,3.687874717065863,"[5.108655004161049, 2.5452844260618486, 8.020482309799668]","[5.247649395740363, 3.0467607269928685, 7.987736812320572]","[-0.9156302900926601, -3.2175370758915434, 2.5853978620634335]","[-5.740023197821788, -7.200747944177956, -4.428937017160356]","[-26.867207717462573, -29.010683012236537, -23.375232846567783]","[-27.660264839414634, -29.261113816474868, -25.75039472641142]",-,-,79.25432955176517,77.66530543650521,-,-,1023.0528945537226,57402.11846970786,58425.17136426158,27,-1.58902411525996,-0.05885274500962815
J1700-3312,-1.6048852296052117e-14,4.625738706827416,"[5.027353908860549, 2.526254958414875, 7.952589383185656]","[5.177603974117804, 3.009042719735405, 7.9417769758028545]","[-0.759645903462066, -3.1303563474021625, 2.6609730066539545]","[-5.2238835697695425, -6.939444441313937, -3.8994572583247082]","[-26.6155392397996, -28.85762901671569, -23.11523009687937]","[-27.25840786513595, -29.1020848677672, -25.22295838822172]",-,-,130.79388547232912,129.26860240173556,-,-,1197.711049849182,57223.48065838845,58421.19170823763,53,-1.5252830705935594,-0.02877892586025584
J1701-3726,-1.1602925562083586e-14,2.559740846585849,"[5.058596495678012, 2.499253876645492, 7.931191605818869]","[5.24947076532355, 3.022480816844752, 7.9392462860219934]","[-0.4559303255474942, -3.074951716495771, 2.7170450358175815]","[-3.6221038134755545, -4.31257682840239, -3.0058190141580288]","[-25.639153391057228, -28.075142716637146, -22.21779172023066]","[-25.938220973618005, -28.04818666879347, -24.571911265839503]",-,-,214.49155162832176,215.57085523135393,pky,pky,1129.8185265831198,57291.36820982459,58421.18673640771,62,1.079303603032173,0.017408122629551177
J1703-1846,-1.6813625375641695e-14,7.8115824721809535,"[5.215783331067135, 2.626895672505646, 7.991249357724019]","[5.372487837420521, 3.067189357120807, 7.913084526950924]","[-0.6375219095883945, -3.1474357112142517, 2.651546371129411]","[-6.153758029990913, -7.62218837553164, -4.791256188821748]","[-26.871641127316995, -28.991596797648302, -23.556674138293282]","[-27.539103890767862, -29.197929167663503, -25.629077230515758]",-,-,104.77253884905453,103.64186909974299,-,-,1132.8106677473043,57292.36806815781,58425.178735905116,34,-1.1306697493115365,-0.0332549926268099
J1703-3241,-2.814066949591379e-15,5.185063938365341,"[4.769462862067811, 2.5234271417318896, 7.870408356458927]","[4.99167576873117, 2.9545985058435624, 7.877879097600547]","[-1.2566060968404391, -3.2451477257261345, 2.424878680604215]","[-6.661740149024084, -7.670226028267497, -5.571340969460145]","[-27.64636055949544, -29.30447251806598, -24.315831158959384]","[-28.3222935455033, -29.449512428848685, -26.657920876579247]",-,-,347.76946431897994,345.2625263383273,-,-,1260.5466529793994,57160.6450653033,58421.1917182827,81,-2.5069379806526513,-0.030949851612995696
J1703-4851,-1.6348007441416375e-14,4.499544275012752,"[5.157949066321571, 2.645081594669989, 7.979326726944796]","[5.308474409204018, 3.069973966875867, 7.9554456478091975]","[-0.9931611377124181, -3.230638342174293, 2.49868708721864]","[-5.94119920397087, -7.264053787308099, -4.775098002932225]","[-27.02193198975873, -29.041974167543867, -23.706054360673214]","[-27.855006808806895, -29.293115136059058, -26.172111498680103]",-,-,184.24233071648376,182.32958582608822,-,-,1196.6973422070732,57223.497726982714,58420.19506918979,50,-1.912744890395544,-0.03825489780791088
J1705-1906,-2.9058660926613426e-13,21.014669377428643,"[5.178177971594528, 2.6640214373245588, 7.634511373017295]","[5.127765655399851, 2.9837695101951067, 7.784932625951225]","[-0.8660032818436868, -3.1056040620703143, 2.2710194059235556]","[-4.069373832904159, -4.286790809870292, -3.7950289131143]","[-24.437119901098562, -27.599571568658256, -20.64459347770805]","[-24.651196210085583, -27.319642076722538, -24.169088480364753]",-,-,239.19785390028792,295.68889829982464,pky,pky,1254.53638913732,57170.64237829879,58425.17876743611,78,56.49104439953672,0.7242441589684194
J1705-3423,-1.0358302811146527e-13,24.598776752128828,"[5.3354792861837215, 2.7508563195457962, 7.907491587543496]","[5.294734917117964, 3.0246626034643627, 7.999953341938932]","[-1.0338612422782893, -3.1502433008129076, 2.2232340451303485]","[-4.0173686249362, -4.461407911752874, -3.567470671057829]","[-24.133735278846924, -27.406795096407382, -20.150642991170294]","[-24.58926375964658, -27.46039524478677, -23.823883910780307]",-,-,254.8910438899612,280.3167305589267,pky,pky,1222.6328872139566,57195.56508649898,58418.19797371294,112,25.425686668965483,0.22701505954433468
J1707-4053,-3.5735028858821905e-14,10.814104495728818,"[4.733361655512825, 2.359168608572811, 7.578612232352416]","[5.1401916010282545, 3.056992348066829, 7.669961416028378]","[-0.3136679832905392, -3.0458625922612423, 2.789477363784358]","[-3.9603838164817518, -6.2630178741665254, -2.604804152223651]","[-25.24317648391181, -28.38159452373126, -21.799201181614986]","[-25.260977744465375, -28.41068114489637, -22.859882704743153]",-,-,91.19734590583897,90.66298727246951,-,-,1249.5832560044219,57171.61391890809,58421.197174912515,57,-0.5343586333694645,-0.009374712866130957
J1708-3426,-5.5183921660149614e-14,9.078231552507887,"[5.285901051823916, 2.659733628316954, 8.020214612657153]","[5.446475491830563, 3.0980701040192815, 7.934271941190009]","[-0.43983294099017006, -3.0326240572464407, 2.6834486500499555]","[-5.7061517211263535, -7.427190344049057, -4.405124261990769]","[-26.515136362992113, -28.805887346772334, -23.10602987253752]","[-27.171635087100857, -29.10857009082721, -25.283793190158143]",-,-,130.69837259228805,129.9463376036428,-,-,1194.6688248911742,57223.529152912415,58418.19797780359,52,-0.7520349886452493,-0.014462211320100948
J1709-1640,-9.299326733222877e-14,9.621153254264087,"[5.254420604975312, 2.692716410255597, 7.650222722200792]","[5.1720627065385525, 2.964127862388549, 7.8221273137980205]","[-0.8251496971334112, -3.058615110484555, 2.2808500651358257]","[-3.1694585676563083, -3.3918584906324285, -2.918236019878318]","[-24.319321713179672, -27.51918604745382, -21.08613269663876]","[-24.443583731068156, -26.805187366789966, -24.011591795642637]",-,-,74.4583227363138,134.03786678829476,pky,pky,1291.4671515868977,57133.71626443422,58425.183416021115,38,59.57954405198096,1.5678827382100253
J1711-5350,-1.2071074882104783e-13,6.987276827555811,"[4.886115618802264, 2.3760925933776176, 7.5841484675160045]","[5.287203559901191, 3.0935217318353416, 7.700565426017866]","[-0.07043651368157973, -2.877609565984002, 2.7847944536494706]","[-3.2313472004481945, -3.8883139920163057, -2.6936358881649403]","[-24.561816356169977, -27.794063768377978, -21.153892258362912]","[-24.50695164088849, -27.16644130779964, -22.909602852970618]",-,-,125.68180640934997,133.32413269865404,pky,pky,1105.8560275287236,57307.36275563141,58413.21878316013,46,7.642326289304066,0.16613752802834925
J1715-4034,-4.440230517650323e-15,3.0321992645766938,"[4.9735707945764664, 2.518534667464495, 7.88021281112615]","[5.136412000839515, 2.997687711162218, 7.93704515727219]","[-0.7658138533745069, -3.0971821926724963, 2.5796595837974854]","[-4.573255786888684, -6.385431055667699, -3.1239411236286734]","[-26.409847685679225, -28.840596265149376, -23.22787245380317]","[-27.002547278327203, -29.025389615889807, -24.90555027244996]",-,-,167.73176757126186,166.23708483668753,-,-,1247.5581221864923,57173.63903634858,58421.19715853507,76,-1.4946827345743259,-0.01966687808650429
J1717-3425,-1.427053470649465e-13,9.57356932304734,"[5.106282406246773, 2.617517372385935, 7.615657703524784]","[5.209257187573859, 3.040592959356921, 7.748587521142461]","[-0.5787712103961073, -3.0060317039283384, 2.4325265043411313]","[-2.7887617753826692, -3.1798391800307315, -2.378244844078104]","[-23.44964263278594, -27.327360384857933, -19.907023658945867]","[-23.57876015741513, -26.781615710618876, -22.831941094075532]",-,-,114.12334371433131,122.43805432063355,pky,pky,849.6416783840759,57548.61901591786,58398.260694301935,56,8.314710606302242,0.14847697511254004
J1717-4054,-2.956356403204231e-14,7.077896946807092,"[5.137060913350825, 2.6245747190321373, 7.522577416341646]","[5.074258990148372, 3.0193039700937554, 7.730385632276264]","[-0.7505938559881596, -3.0808077673370113, 2.231670062373433]","[-1.677932451438993, -1.9109719590059118, -1.4088397436506892]","[-23.28127474098612, -27.237679236649576, -19.91230229692637]","[-23.39307689298456, -26.45891804371205, -22.89562630942599]",-,-,16.29307237929783,59.441222868571465,pky,pky,1456.0084814016373,56965.18869961678,58421.19718101842,31,43.14815048927363,1.3918758222346332
J1720-1633,-1.4905035376729087e-14,4.0132635255933025,"[5.340546866967042, 2.6947215176524795, 7.963043432557151]","[5.54575352266431, 3.1220632933125745, 7.921086650670915]","[-0.3587483449444121, -3.054823835768947, 2.765507424091707]","[-5.37547795916667, -6.97911121358822, -4.10309249908538]","[-26.840767795188782, -28.99349401507683, -23.593747699946377]","[-27.392099811775868, -29.176362714738758, -25.5492541283411]",-,-,124.396788619123,123.1951508887813,-,-,1115.8159195249318,57293.4184922669,58409.23441179183,41,-1.2016377303417016,-0.029308237325407358
J1720-2933,-1.2187000619529192e-14,10.126838678532385,"[4.988772852958389, 2.552665177337868, 7.917110483510881]","[5.165928988747347, 3.0323733540600815, 7.887865095788192]","[-0.9747651836434028, -3.2137669706682694, 2.5908134950636588]","[-6.654754004904888, -8.011984578098984, -5.38444378827091]","[-27.064967882353482, -29.05135729645412, -23.580098084639175]","[-27.798667018010935, -29.30519877259307, -25.953010362415924]",-,-,123.53997776951013,122.49308310300592,-,-,1172.7284364726074,57223.54244406738,58396.27088053999,43,-1.0468946665042154,-0.02434638759312129
J1722-3207,-1.7796277866037675e-14,13.167936450987444,"[5.246022461031322, 2.5967861169220225, 8.055102969505718]","[5.275946196134794, 3.007635666351901, 8.030463458720199]","[-0.7346105062932847, -3.1103555963784553, 2.4366964098371886]","[-5.431722571450166, -6.0437240155995955, -4.7849429081199855]","[-25.91054472527292, -28.084814741018363, -22.38235314885178]","[-26.395489647964876, -28.168712354325002, -25.19796759195152]",-,-,378.32864523048795,380.58263937345623,pky,pky,1129.793648722305,57291.41381240942,58421.20746113172,89,2.2539941429682813,0.02532577688728406
J1722-3712,-1.2222171500478177e-12,26.603199423746904,"[5.42746340789244, 2.7807557479490765, 7.573686271244422]","[5.3074672876422335, 3.009172660823854, 7.692974285056624]","[-0.8284721766714582, -2.9736584111643207, 2.3150987033534203]","[-1.76693093206773, -1.9001847906206377, -1.587408686336002]","[-21.786861427941925, -26.123586053035808, -18.381509381398722]","[-22.018637594976703, -26.531122229861566, -21.75452204019462]",-,-,-53.60255125932316,344.13268632576836,pky,pky,1105.831387245933,57307.39402942461,58413.225416670546,116,397.7352375850915,3.4287520481473406
J1727-2739,-4.027127307925295e-15,4.859007960760972,"[5.154016526477028, 2.522003112916522, 7.979692125205742]","[5.306537992116023, 3.03420021122405, 7.956407619756123]","[-0.6545702399953502, -3.1397768631620147, 2.587438137276389]","[-5.386346237858264, -7.279992086897659, -3.781529482864967]","[-26.29999723905629, -28.767987213983034, -22.579150957666048]","[-26.996453311994365, -29.089134260678108, -24.705267995867512]",-,-,72.96572548515874,72.14323941228879,-,-,860.6068571356955,57548.633459395605,58409.2403165313,34,-0.8224860728699497,-0.02419076684911617
J1730-2304,-1.902839121863132e-15,773.524746995093,"[5.128929905829171, 2.5220505481073743, 7.918869879976451]","[5.308232123606095, 3.0103457763761177, 7.881951273357994]","[-0.4354628655828363, -3.0033408671797153, 2.7272856945076507]","[-8.725658247659684, -10.868300888548445, -7.346332868788906]","[-25.780858109511, -28.672161398859657, -22.34140694236958]","[-26.532737218272153, -28.884157908550577, -24.31916101565909]",-,-,68.55290072136728,67.59884527735066,-,-,1175.6891435226353,57237.54264009812,58413.23178362076,42,-0.9540554440166176,-0.022715605809919465
J1733-2228,-3.659560517306828e-16,7.208109235133358,"[5.107405008389772, 2.6584109376584704, 8.043906512573153]","[5.2193481734394025, 3.0516400229603247, 8.035129018199225]","[-0.7169090611523435, -3.139450627992637, 2.594121901806643]","[-5.295376415712969, -7.161290045914001, -4.0048469245028295]","[-26.15026729824229, -28.739299399003343, -22.491425720344957]","[-26.949121812062042, -29.00672245878252, -25.031346096608736]",-,-,99.65542476956236,97.99721799380124,-,-,1085.839050338829,57327.39272858277,58413.231778921596,40,-1.6582067757611156,-0.041455169394027894
J1736-2457,-3.0528642263209615e-15,2.3779903213890483,"[5.280693292157023, 2.550326124717456, 8.061023750560178]","[5.448153089254767, 3.138045652888375, 7.967580597573369]","[-0.3418409770514238, -2.958591262586624, 2.69870398601434]","[-3.4028021200072214, -6.255625760121165, -2.1088312013748785]","[-24.518821970757948, -28.195211042291017, -20.615734918343026]","[-25.32386555513371, -28.528253964335473, -22.88845023349745]",-,-,44.95244261001484,45.75631576441188,-,-,404.89523391538387,57986.401621030054,58391.29685494544,25,0.8038731543970385,0.03215492617588154
J1739-2903,-4.74609624137488e-13,19.459345895434776,"[4.933330822460633, 2.584197421005636, 7.353125855173947]","[5.144282290803624, 3.049544143491295, 7.63091172988971]","[-0.5265038457568519, -3.0176387892196517, 2.4880454578942772]","[-3.97425165948912, -4.444428848241279, -3.5983002001363733]","[-24.391057653407486, -27.83296213337292, -21.138838480380908]","[-24.33462021999294, -26.59538850588048, -23.514482064647826]",-,-,255.17143702046556,267.6014560289602,pky,pky,1074.9012812647707,57330.35885105274,58405.26013231751,88,12.430019008494611,0.14125021600562057
J1741-3927,-4.134521429584927e-14,12.266759682150628,"[9.001467917995418, 8.428118371604592, 10.962887652859767]","[8.587212729258498, 8.165948707023016, 8.866735552630976]","[0.1288589453353394, -2.3313710220871, 2.709720570254422]","[-1.7501547410867406, -1.9828203236680135, -1.4892295412179424]","[-20.322540813355314, -21.38791587486397, -16.528491418531846]","[-27.657222899763177, -29.234392553097212, -26.028475226723284]",rr,rr,84.33622177682821,266.4242479941195,pky,-,1119.8020551664376,57293.436331694385,58413.23838686082,74,182.08802621729131,2.460649002936369
J1743-3150,-1.3015763345380223e-13,2.6021113314845903,"[4.916807665823164, 2.563953210970796, 7.985373759315919]","[5.057444460434322, 3.0167286643769082, 7.965665118610062]","[-1.274593319067673, -3.2484069081740543, 2.440993926798772]","[-5.79735340723229, -6.990985466748873, -4.668904214177763]","[-27.16900558718021, -29.084644250587953, -23.681111070637293]","[-28.084469400076056, -29.387388053826317, -26.337193773035732]",-,-,293.3221547136553,291.14091325277826,-,-,1124.9086895924047,57274.367183998984,58399.27587359139,84,-2.181241460877061,-0.02596716024853644
