F0,F1,F2,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
2.667230440647714,-9.817747696384468e-15,-2.4503635867241745e-24,0.3330693659773054,-4.0566472479585824,-10.058622588269415,7.373636588457985,-8.296857172678385
2.6672304408437024,-9.813372118370767e-15,-2.8401988865914348e-24,0.36174381866414906,-4.055519198959161,-10.39756105877037,8.636293215484523,-8.286779073692065
2.66723044152012,-9.786164598974386e-15,-4.5615156735953385e-24,0.09868377363151914,-3.7885582639052027,-10.164873174829081,6.049355989378706,-8.769158086647838
2.6672304411703456,-9.805293861513366e-15,-3.571196787066867e-24,0.3384462429407351,-3.9732028382574374,-9.956281685971412,3.668369083481603,-9.218705844916505
2.66723044080027,-9.82098182050696e-15,-2.6145686267040508e-24,0.21687660471452386,-3.8349611806135337,-10.421165102169232,7.271171702746171,-8.687722464234911
2.6672304413390737,-9.801057649124239e-15,-3.9312734487091805e-24,0.35113524723369083,-4.059194015084257,-10.101375698920194,3.6856919153727166,-9.359011576371309
2.6672304407991363,-9.81122344499853e-15,-2.832198057456925e-24,0.44519250881909533,-4.2841495774534435,-10.081184287546643,5.120325022085559,-8.942266807053624
2.6672304414003816,-9.791905574757154e-15,-4.2521101155269525e-24,0.3561904047063984,-4.0352057995794475,-10.390331576277768,9.84918362879792,-7.944289123580862
2.667230441263976,-9.79430660913581e-15,-3.9887361151244184e-24,0.28536449150293497,-4.008768328264414,-9.900285714984552,4.371672658570675,-8.968306584997663
2.6672304410502576,-9.80766543729017e-15,-3.328717988350517e-24,0.3039341321281579,-3.868911286003888,-10.181015658793411,4.333872728053716,-9.259484976780024
2.6672304415458927,-9.792688678233826e-15,-4.459399225227963e-24,0.11646368110353356,-3.8378007939638756,-10.516030754990236,8.300993605907587,-8.497930435679251
2.6672304408697456,-9.807705413772916e-15,-3.0259426317537673e-24,0.4149275706025368,-4.176116918260746,-10.148687866648439,4.368475235453222,-9.217592550695995
